isin,kind
XS0875797515,corporate
XS0878008225,government
XS0881740384,corporate
XS0935427970,corporate
XS0975634204,government
XS1045386494,corporate
XS1051723895,corporate
XS1107247725,government
XS1114159277,corporate
XS1128224703,corporate
XS1167667283,corporate
XS1197833137,corporate
XS1206541366,corporate
XS1273452877,corporate
XS1313004928,government
XS1316420089,corporate
XS1362373224,corporate
XS1375955678,corporate
XS1380334224,corporate
XS1382791975,corporate
XS1397134609,corporate
XS1412711217,corporate
XS1417876163,corporate
XS1420357318,government
XS1487983386,government
XS1492580516,corporate
XS1492825481,corporate
XS1500338618,government
XS1501367921,corporate
XS1503043694,government
XS1505567088,government
XS1506398244,corporate
XS1508450688,corporate
XS1508566392,government
XS1550988643,corporate
XS1551294256,government
XS1554373834,corporate
XS1555331617,government
XS1557095616,corporate
XS1586230481,government
XS1588672144,government
XS1599193403,government
XS1605368536,government
XS1610690197,corporate
XS1610698844,corporate
XS1612977717,government
XS1615677280,government
XS1616411119,corporate
XS1623355457,corporate
XS1626600040,corporate
XS1628401421,corporate
XS1629387462,corporate
XS1693818525,corporate
XS1696445516,government
XS1702729275,corporate
XS1706922256,corporate
XS1707075245,corporate
XS1707075328,corporate
XS1709374497,corporate
XS1718418103,corporate
XS1734533372,corporate
XS1734689620,corporate
XS1747444831,corporate
XS1748803282,government
XS1752475720,corporate
XS1761785077,corporate
XS1768067297,government
XS1768074319,government
XS1772374770,corporate
XS1785340172,corporate
XS1790104530,government
XS1791485011,government
XS1796209010,corporate
XS1801143196,government
XS1803247557,corporate
XS1810653540,corporate
XS1823502577,corporate
XS1828033834,corporate
XS1843443190,corporate
XS1861206636,corporate
XS1874127902,corporate
XS1874128033,corporate
XS1883355197,corporate
XS1885608817,corporate
XS1892141620,government
XS1892221570,government
XS1893631769,corporate
XS1901055472,corporate
XS1917358621,corporate
XS1917590959,corporate
XS1934867547,government
XS1936100483,government
XS1936208419,corporate
XS1942622215,government
XS1948611840,corporate
XS1955187858,corporate
XS1955187932,corporate
XS1968706876,government
XS1970549561,government
XS1972547696,corporate
XS1999841445,government
XS2013678086,government
XS2015227494,government
XS2018637327,corporate
XS2021173922,government
XS2022093517,corporate
XS2024715794,corporate
XS2024716099,corporate
XS2027596530,government
XS2031926731,corporate
XS2047479469,corporate
XS2047500926,corporate
XS2049616621,corporate
XS2055728054,corporate
XS2069380991,corporate
XS2076155105,corporate
XS2081018629,corporate
XS2084488209,corporate
XS2084497705,corporate
XS2089226026,corporate
XS2101357072,corporate
XS2102357105,corporate
XS2103014291,corporate
XS2103014457,corporate
XS2104886341,government
XS2107332640,corporate
XS2109812508,government
XS2109813142,government
XS2110105769,corporate
XS2110114324,corporate
XS2122895159,government
XS2148390755,corporate
XS2152061904,corporate
XS2152329053,corporate
XS2154348424,corporate
XS2168048564,government
XS2170362912,corporate
XS2176534795,corporate
XS2177122624,corporate
XS2177122897,corporate
XS2177363665,government
XS2177364390,government
XS2177365017,government
XS2177365363,government
XS2177580250,corporate
XS2177580508,corporate
XS2178769159,corporate
XS2178857954,government
XS2181689659,government
XS2189613982,corporate
XS2194790262,government
XS2195096420,corporate
XS2198879145,corporate
XS2200244072,government
XS2209794408,government
XS2210006339,government
XS2225428809,government
XS2234571771,government
XS2235996217,corporate
XS2237447961,corporate
XS2242728041,corporate
XS2249600771,corporate
XS2250730749,corporate
XS2258400162,government
XS2259191273,government
XS2259191430,government
XS2262211076,government
XS2263684776,corporate
XS2265360359,corporate
XS2270142966,corporate
XS2280845145,corporate
XS2282095970,corporate
XS2286422071,government
XS2286442186,corporate
XS2292954893,corporate
XS2296203123,corporate
XS2298601514,government
XS2299521026,corporate
XS2299521299,corporate
XS2306986782,corporate
XS2306988564,corporate
XS2308197693,government
XS2316244065,corporate
XS2322452637,corporate
XS2324724645,corporate
XS2325733413,corporate
XS2327420977,corporate
XS2330503694,government
XS2330514899,government
XS2331327564,government
XS2332979769,government
XS2334114779,government
XS2343538372,government
XS2343822503,corporate
XS2350632472,corporate
XS2350744434,corporate
XS2350746215,corporate
XS2351092478,corporate
XS2361258317,corporate
XS2364199757,government
XS2364200514,government
XS2374594823,corporate
XS2374595044,corporate
XS2383886947,corporate
XS2385150177,government
XS2385150508,government
XS2385151142,government
XS2389353181,corporate
XS2389353264,corporate
XS2391850703,government
XS2397352662,corporate
XS2400296773,corporate
XS2412044567,corporate
XS2412044641,corporate
XS2419405274,corporate
XS2428618685,corporate
XS2433136194,government
XS2433244246,corporate
XS2434895558,government
XS2434895806,government
XS2438616240,corporate
XS2438631710,government
XS2440511975,corporate
XS2441552192,corporate
XS2444704758,corporate
XS2447564332,corporate
XS2462321212,corporate
XS2462321303,corporate
XS2462321485,corporate
XS2463518998,corporate
XS2468403428,corporate
XS2480515662,corporate
XS2482872251,corporate
XS2482887879,corporate
XS2483047317,corporate
XS2484327999,corporate
XS2491730375,corporate
XS2498154207,government
XS2499011059,corporate
XS2521882071,corporate
XS2526828996,corporate
XS2530444624,corporate
XS2533094400,corporate
XS2534891978,corporate
XS2535352962,government
XS2536502227,corporate
XS2538440780,government
XS2538441598,government
XS2541394750,corporate
XS2541433590,corporate
XS2551486058,corporate
XS2552878857,government
XS2555196463,corporate
XS2555198089,corporate
XS2555198162,corporate
XS2558395278,corporate
XS2558395351,corporate
XS2558594391,government
XS2558972415,corporate
XS2567535377,corporate
XS2574382797,government
XS2574388646,government
XS2574873183,corporate
XS2574873266,corporate
XS2577042893,corporate
XS2577874782,corporate
XS2579293536,corporate
XS2579293619,corporate
XS2582098187,corporate
XS2582194143,government
XS2584128263,government
XS2584685031,corporate
XS2584685387,corporate
XS2586778115,government
XS2586873379,corporate
XS2586944147,government
XS2586944659,government
XS2587748174,government
XS2592088236,corporate
XS2593105393,corporate
XS2595410775,corporate
XS2595412631,corporate
XS2595417945,corporate
XS2595650222,government
XS2605008304,corporate
XS2611177382,government
XS2615064677,corporate
XS2615940215,corporate
XS2624017070,corporate
XS2625968347,corporate
XS2625968693,corporate
XS2625968776,corporate
XS2626024868,government
XS2626288760,government
XS2630111719,corporate
XS2630112014,corporate
XS2630117328,corporate
XS2632826553,corporate
XS2634687912,corporate
XS2636745882,corporate
XS2638712948,corporate
XS2641775452,corporate
XS2643320018,corporate
XS2643320109,corporate
XS2644423035,corporate
XS2647405849,corporate
XS2647979181,government
XS2648489388,corporate
XS2649891244,corporate
XS2665176298,corporate
XS2666415836,corporate
XS2672452237,corporate
XS2673536541,corporate
XS2673547746,corporate
XS2677624657,corporate
XS2680932907,government
XS2689049059,corporate
XS2689093388,government
XS2689948078,government
XS2689949399,government
XS2689949555,government
XS2694872594,corporate
XS2694874533,corporate
XS2695009998,corporate
XS2698713695,corporate
XS2698773830,corporate
XS2698773913,corporate
XS2701724663,corporate
XS2706984502,corporate
XS2707303967,corporate
XS2708221341,corporate
XS2715297672,corporate
XS2715940891,corporate
XS2715941949,corporate
XS2716887844,government
XS2717294487,corporate
XS2717309855,corporate
XS2717310945,corporate
XS2721465271,corporate
XS2722190795,corporate
XS2722717472,corporate
XS2722717555,corporate
XS2725838465,corporate
XS2725942523,corporate
XS2726335099,corporate
XS2726911931,government
XS2741344613,corporate
XS2743711298,corporate
XS2745344601,corporate
XS2745706445,corporate
XS2745725155,corporate
XS2745726047,corporate
XS2746102479,government
XS2746103014,government
XS2747600018,corporate
XS2747600109,corporate
XS2750224201,corporate
XS2752872882,corporate
XS2752873005,corporate
XS2753429047,government
XS2755487076,corporate
XS2756383233,government
XS2770920937,government
XS2772266693,corporate
XS2778370051,corporate
XS2779805097,government
XS2782184902,corporate
XS2782311273,corporate
XS2784415718,corporate
XS2788600869,corporate
XS2790222116,government
XS2791959906,corporate
XS2791960664,corporate
XS2794610969,government
XS2795696108,government
XS2799786848,corporate
XS2800922580,corporate
XS2802891833,corporate
XS2802892054,corporate
XS2804501208,corporate
XS2805621146,corporate
XS2808977446,corporate
XS2811764120,corporate
XS2813211294,corporate
XS2813846354,corporate
XS2815488247,corporate
XS2815984732,corporate
XS2816013937,government
XS2823825711,corporate
XS2823825802,corporate
XS2828685631,corporate
XS2829209720,government
XS2829724173,corporate
XS2829810923,government
XS2832873355,corporate
XS2837886014,corporate
XS2837886105,corporate
XS2837886287,corporate
XS2842061421,corporate
XS2862984510,corporate
XS2862984601,corporate
XS2886118079,corporate
XS2886118236,corporate
XS2887896574,corporate
XS2887901325,corporate
XS2887901598,corporate
XS2887901911,corporate
XS2887903966,government
XS2888624785,corporate
XS2890435600,government
XS2892988192,corporate
XS2892988275,corporate
XS2895055981,government
XS2895631567,corporate
XS2895631641,corporate
XS2900391777,corporate
XS2904554990,corporate
XS2905504671,corporate
XS2905504754,corporate
XS2905582479,corporate
XS2908644615,government
XS2908645265,government
XS2910509566,corporate
XS2910536452,corporate
XS2910609432,government
XS2911681083,corporate
XS2922764191,government
XS2928478747,corporate
XS2934329967,government
XS2935607221,corporate
XS2938562068,corporate
XS2942478822,corporate
XS2942479044,corporate
XS2948768556,corporate
XS2958536976,corporate
XS2965706216,corporate
XS2970728205,corporate
XS2971936948,government
XS2971937672,government
XS2975276143,government
XS2975280509,government
XS2976332283,corporate
XS2978482169,corporate
XS2978594989,corporate
XS2982096914,government
XS2982315819,corporate
XS2982322609,corporate
XS2982325883,corporate
XS2982332319,corporate
XS2982332400,corporate
XS2983840435,corporate
XS2983840518,corporate
XS2985204515,government
XS2985250898,corporate
XS2987630873,corporate
XS2997535146,corporate
XS2998271436,corporate
XS2999533271,government
XS2999552909,government
XS3008639810,government
XS3012976372,corporate
XS3015684361,corporate
XS3017995518,corporate
XS3021378032,government
XS3021378388,government
XS3025205850,corporate
XS3032013511,corporate
XS3032045398,corporate
XS3032045471,corporate
XS3032045554,corporate
XS3036647694,corporate
XS3036647777,corporate
XS3041229439,government
XS3047514446,corporate
XS3063310190,corporate
XS3063879442,government
XS3074499511,corporate
XS3075026156,corporate
XS3075393499,corporate
XS3075490188,corporate
XS3075490261,corporate
XS3075491152,corporate
XS3075492044,government
XS3078501502,corporate
XS3080684551,corporate
XS3084266538,corporate
XS3084418907,corporate
XS3091660194,corporate
XS3092574055,corporate
XS3099995337,corporate
XS3100081507,corporate
XS3106109849,corporate
XS3109460959,government
XS3123715297,government
XS3124345631,government
XS3124393367,government
XS3124532311,government
XS3136863456,corporate
XS3167361651,corporate
XS3171591889,corporate
XS3171593661,corporate
XS3171594636,corporate
XS3171646378,government
XS3173656243,corporate
XS3175869737,corporate
XS3175947046,government
XS3176118548,corporate
XS3176118894,corporate
XS3178086230,corporate
XS3178858224,corporate
XS3178858497,corporate
XS3185372326,corporate
XS3185374884,corporate
XS3198384573,government
XS3198384813,government
XS3200176298,government
XS3204041266,corporate
XS3206383484,corporate
XS3206563549,corporate
XS3218710625,corporate
XS3222746375,corporate
XS3225966699,corporate
XS3225966939,corporate
XS3229496180,corporate
XS3229499101,corporate
XS3233499089,corporate
XS3238211943,corporate
XS3244707272,corporate
XS3255333315,corporate
XS3269554690,government
XS3269555234,government
XS3270897575,corporate
XS3274805376,corporate
XS3274805459,corporate
XS3278058782,corporate
XS3280518856,corporate
XS3280519078,corporate
XS3280519318,corporate
XS3281856446,government
XS3285384403,corporate
XS3292846030,government
XS3296963674,corporate
XS3299472467,corporate
XS3310319689,corporate
XS3311989787,corporate
XS3314905046,corporate
XS3314910632,corporate
XS3320729869,corporate
XS3320740320,corporate
XS3325285214,government
XS3333139288,corporate
XS3344411643,government
XS3344416287,government
XS3349981426,corporate
XS3352849684,corporate
XS3356130073,corporate
XS3356130826,corporate
XS3366248279,corporate
XS3366248519,corporate
XS3366248600,corporate
XS3376351055,corporate
XS3379436325,corporate
XS3379436598,corporate
XS3379782074,corporate
XS3379782157,corporate
XS3379782231,corporate
XS3381692725,government
XS3383867374,government
XS3386748993,corporate
XS3386749025,corporate
XS3388188586,corporate
XS3407408403,corporate
XS3415269490,corporate
XS3430748676,corporate
XS3430748759,corporate
XS3433863621,corporate
XS3433863977,corporate
XS3433864199,corporate
XS3433864355,corporate
XS3435288769,government
XS3435668325,corporate
XS3435670222,corporate
XS3447651111,corporate
XS3447651202,corporate
XS3457420423,government
XS3458961391,corporate
XS3459014349,government
XS3479243183,corporate
XS3480525867,corporate
XS3480769069,government
XS3481545088,government
XS3485481157,corporate
ZAG000030404,government
ZAG000077488,government
ZAG000106998,government
ZAG000107012,government
ZAG000125972,government
ZAG000125980,government
ZAG000195280,government
ZAG000208364,government
